userId,movieId,rating,timestamp
7885,440,4.0,963998706
7885,448,4.0,963998362
7885,471,3.0,963998800
7885,474,2.0,963998528
7885,480,3.0,963998498
7885,483,2.0,963998163
7885,497,3.0,963998613
7885,531,3.0,963998210
7885,535,3.0,963998467
7885,539,3.0,963999243
7885,551,3.0,963997480
7885,562,3.0,963998498
7885,565,4.0,963999195
7885,589,3.0,963998228
7885,597,3.0,963998817
7885,608,2.0,963998090
7885,628,1.0,963998434
7885,661,2.0,963998892
7885,663,2.0,963999082
7885,708,3.0,963999132
7885,728,5.0,963998246
7885,733,1.0,963998755
7885,745,4.0,963998020
7885,759,5.0,963997937
7885,800,3.0,963998124
7885,832,2.0,963999228
7885,912,5.0,963997497
7885,986,5.0,963997999
7885,988,3.0,963999273
7885,994,3.0,963998314
7885,1034,3.0,963999273
7885,1041,4.0,963998042
7885,1042,3.0,963998892
7885,1050,4.0,963998409
7885,1059,3.0,963998706
7885,1060,3.0,963998774
7885,1120,2.0,963998939
7885,1148,4.0,963998020
7885,1175,4.0,963999104
7885,1187,3.0,963998724
7885,1215,2.0,963998982
7885,1236,5.0,963998434
7885,1266,5.0,963998109
7885,1271,3.0,963998597
7885,1280,4.0,963997963
7885,1354,1.0,963998090
7885,1357,3.0,963998741
7885,1370,2.0,963999015
7885,1396,2.0,963998635
7885,1407,3.0,963998955
7885,1441,2.0,963999273
7885,1449,4.0,963998846
7885,1480,2.0,963998928
7885,1485,3.0,963999206
7885,1527,4.0,963999015
7885,1537,5.0,963998210
7885,1545,5.0,963998434
7885,1546,4.0,963998846
7885,1580,4.0,963999132
7885,1584,3.0,963998528
7885,1603,2.0,963999161
7885,1610,4.0,963998452
7885,1611,1.0,963998914
7885,1625,3.0,963998800
7885,1633,3.0,963998452
7885,1643,4.0,963999015
7885,1645,2.0,963999346
7885,1653,4.0,963998648
7885,1678,3.0,963999195
7885,1693,3.0,963999066
7885,1719,4.0,963998109
7885,1721,3.0,963998831
7885,1729,3.0,963998774
7885,1748,2.0,963998862
7885,1753,3.0,963999147
7885,1834,2.0,963998314
7885,1845,5.0,963998955
7885,1883,4.0,963998817
7885,1909,3.0,963999332
7885,1916,4.0,963998314
7885,1923,2.0,963998597
7885,2000,3.0,963997480
7885,2012,2.0,963999015
7885,2024,3.0,963998862
7885,2046,3.0,963999228
7885,2108,3.0,963998635
7885,2112,3.0,963998689
7885,2159,2.0,963998482
7885,2167,2.0,963998831
7885,2275,3.0,963998314
7885,2278,4.0,963999257
7885,2280,3.0,963998862
7885,2302,4.0,963998675
7885,2321,4.0,963998210
7885,2333,2.0,963998362
7885,2336,3.0,963998278
7885,2355,2.0,963998556
7885,2395,4.0,963998434
7885,2396,4.0,963998178
7885,2427,4.0,963998689
7885,2470,3.0,963997497
7885,2499,3.0,963998876
7885,2501,5.0,963997999
7885,2542,2.0,963998314
7885,2571,5.0,963998362
7885,2580,3.0,963998246
7885,2600,3.0,963998971
7885,2618,4.0,963998163
7885,2628,2.0,963999175
7885,2692,4.0,963998263
7885,2693,4.0,963998928
7885,2706,1.0,963999104
7885,2710,3.0,963999243
7885,2761,3.0,963998090
7885,2762,3.0,963998228
7885,2770,2.0,963999332
7885,2844,4.0,963999132
7885,2858,3.0,963997717
7885,2883,2.0,963997769
7885,2890,3.0,963998290
7885,2891,4.0,963998994
7885,2912,1.0,963998724
7885,2916,3.0,963998786
7885,2959,3.0,963997740
7885,2966,4.0,963997717
7885,2976,2.0,963997783
7885,2997,2.0,963997717
7885,3006,5.0,963998124
7885,3007,4.0,963997717
7885,3052,3.0,963997740
7885,3060,2.0,963998383
7885,3071,4.0,963997480
7885,3081,3.0,963997769
7885,3100,3.0,963998452
7885,3105,3.0,963998395
7885,3108,2.0,963998817
7885,3147,2.0,963997717
7885,3175,4.0,963997740
7885,3181,3.0,963998876
7885,3186,3.0,963997740
7885,3252,3.0,963998362
7885,3253,3.0,963998541
7885,3255,3.0,963998659
7885,3256,3.0,963998467
7885,3261,3.0,963998892
7885,3263,2.0,963999313
7885,3264,3.0,963999052
7885,3355,2.0,963997892
7885,3429,4.0,963998042
7885,3481,3.0,963997841
7885,3499,3.0,963998362
7885,3535,1.0,963997902
7885,3557,3.0,963999290
7885,3578,2.0,963997575
7885,3623,2.0,963997662
7885,3717,2.0,963997607
7885,3745,2.0,963997560
7885,3751,3.0,963997560
7885,3752,1.0,963997592
7885,3793,4.0,963997645
7978,1,4.5,1360034389
7978,6,3.0,1360034329
7978,110,3.5,1360034386
7978,318,5.0,1360034116
7978,349,3.5,1360034113
7978,356,4.5,1360034342
7978,442,2.0,1360034109
7978,500,4.5,1360034244
7978,527,3.5,1360034382
7978,539,4.0,1360034240
7978,589,4.0,1360034368
7978,593,3.5,1360034378
7978,597,3.5,1360034235
7978,858,4.5,1360034425
7978,1036,3.0,1360034472
7978,1089,3.0,1360034497
7978,1125,4.0,1360033772
7978,1193,3.5,1360034402
7978,1270,4.0,1360034430
7978,1293,3.5,1360034483
7978,1584,3.0,1360034105
7978,1617,4.0,1360034231
7978,1693,3.5,1360033804
7978,1923,3.5,1360034101
7978,1957,3.5,1360033732
7978,1961,4.5,1360034370
7978,2011,4.0,1360034097
7978,2028,4.5,1360034346
7978,2194,4.0,1360034332
7978,2268,4.0,1360034335
7978,2402,3.5,1360033797
7978,2409,3.5,1360033777
7978,2410,2.5,1360033787
7978,2571,4.0,1360034093
7978,2605,3.0,1360033694
7978,2683,2.5,1360034090
7978,2722,3.0,1360033710
7978,2724,2.5,1360033686
7978,3006,5.0,1360033654
7978,3114,4.5,1360034227
7978,3147,3.5,1360034394
7978,3578,4.5,1360034224
7978,3798,3.0,1360033757
7978,3826,3.0,1360033724
7978,3996,2.5,1360034087
7978,4270,3.5,1360033728
7978,4306,4.0,1360034085
7978,4499,4.5,1360033862
7978,4995,5.0,1360034360
7978,5349,2.5,1360034222
7978,5995,3.5,1360034340
7978,6377,4.5,1360034422
7978,6787,3.5,1360034313
7978,8622,4.0,1360033714
7978,49272,3.5,1360034121
16720,1,2.5,1352739796
16720,22,3.5,1352740227
16720,32,4.5,1352739849
16720,34,2.5,1352739951
16720,47,5.0,1352740150
16720,50,5.0,1352739853
16720,60,3.0,1275946949
16720,101,5.0,1358655872
16720,111,5.0,1356664523
16720,153,3.0,1352739893
16720,165,2.5,1352739888
16720,231,3.5,1352740221
16720,253,4.5,1352740001
16720,260,1.5,1352739789
16720,293,4.5,1356664604
16720,296,5.0,1352739772
16720,316,3.0,1352739918
16720,318,4.5,1352739786
16720,333,2.5,1352740265
16720,356,5.0,1352739775
16720,364,2.0,1352739876
16720,367,1.5,1352739922
16720,480,1.5,1352739781
16720,500,1.5,1352739915
16720,527,5.0,1352739819
16720,541,5.0,1275973564
16720,551,5.0,1356664238
16720,552,2.5,1275946457
16720,589,2.5,1352739805
16720,592,2.0,1352739808
16720,593,5.0,1352739778
16720,595,2.0,1352739881
16720,648,2.5,1352739865
16720,736,3.0,1352740235
16720,741,5.0,1356664511
16720,778,5.0,1275973414
16720,780,3.0,1352739812
16720,1073,4.5,1352739981
16720,1089,4.0,1352740155
16720,1097,3.5,1352739940
16720,1136,5.0,1352739969
16720,1175,5.0,1275946958
16720,1193,5.0,1352739984
16720,1199,5.0,1356664513
16720,1206,5.0,1356664026
16720,1213,5.0,1352765508
16720,1232,5.0,1356403400
16720,1235,4.5,1275946848
16720,1240,3.0,1352739955
16720,1265,5.0,1352739970
16720,1269,5.0,1352740492
16720,1527,2.5,1352740026
16720,1580,2.5,1352739908
16720,1625,4.0,1356664788
16720,1653,5.0,1275973318
16720,1673,5.0,1352740865
16720,1682,5.0,1356664064
16720,1704,4.5,1352740023
16720,1721,3.0,1352739912
16720,1722,2.5,1352740263
16720,1732,5.0,1352740857
16720,1831,0.5,1275946894
16720,1884,5.0,1275973544
16720,1921,4.5,1275973391
16720,2291,5.0,1352740867
16720,2395,5.0,1275946478
16720,2407,4.0,1352740190
16720,2490,2.0,1275946810
16720,2541,4.5,1275946817
16720,2542,5.0,1352765075
16720,2571,5.0,1352739845
16720,2596,5.0,1352740144
16720,2692,5.0,1356663983
16720,2762,5.0,1352739879
16720,2858,5.0,1275973332
16720,2959,5.0,1352739895
16720,2997,5.0,1352740029
16720,3019,4.5,1356664518
16720,3160,5.0,1356403292
16720,3275,5.0,1352740529
16720,3481,5.0,1352765475
16720,3897,5.0,1356664015
16720,3911,5.0,1352740199
16720,3949,5.0,1275973407
16720,4011,5.0,1356664060
16720,4027,5.0,1352765471
16720,4226,5.0,1352740020
16720,4239,5.0,1352740509
16720,4306,4.5,1352739964
16720,4370,5.0,1275973378
16720,4720,4.5,1352740796
16720,4848,5.0,1275973467
16720,4873,5.0,1275973396
16720,4878,5.0,1275973246
16720,4973,5.0,1352765435
16720,4979,5.0,1275973554
16720,4993,5.0,1352739925
16720,5110,3.5,1352740214
16720,5147,5.0,1356663948
16720,5445,5.0,1352740769
16720,5673,5.0,1352740798
16720,5902,5.0,1352740849
16720,5903,4.5,1352740688
16720,5954,4.0,1352765486
16720,5989,5.0,1356664074
16720,6016,5.0,1275973528
16720,6223,4.5,1275973625
16720,6620,4.5,1352764832
16720,6711,5.0,1356664031
16720,6874,5.0,1356663998
16720,6953,5.0,1275973497
16720,7361,5.0,1356663992
16720,7438,5.0,1356663968
16720,8784,5.0,1352765439
16720,8910,5.0,1275973437
16720,8914,5.0,1275973476
16720,27904,5.0,1275973487
16720,30803,5.0,1356403201
16720,32587,5.0,1352764886
16720,33166,4.5,1275973349
16720,34405,5.0,1356664630
16720,36529,5.0,1353122077
16720,38061,4.5,1352740749
16720,42422,4.0,1275973577
16720,44191,5.0,1275973450
16720,44195,5.0,1353122072
16720,44555,5.0,1356663973
16720,46578,5.0,1352740870
16720,46723,5.0,1275973506
16720,48394,5.0,1356664000
16720,48696,5.0,1356556770
16720,48774,5.0,1356664076
16720,48780,5.0,1356664293
16720,55269,5.0,1352740603
16720,55442,5.0,1356664290
16720,55820,5.0,1356664095
16720,56367,5.0,1356663960
16720,56715,5.0,1356403147
16720,56782,5.0,1356664105
16720,57502,5.0,1275973588
16720,57669,4.5,1352740730
16720,60684,5.0,1356663942
16720,61240,5.0,1352740759
16720,62849,5.0,1360735542
16720,68237,5.0,1352740774
16720,68519,0.5,1275973252
16720,69757,5.0,1356576724
16720,71535,5.0,1356664336
16720,72011,5.0,1356505599
16720,77455,5.0,1358655994
16720,79132,5.0,1356663995
16720,81591,5.0,1352741699
16720,88129,5.0,1356587857
16720,94959,5.0,1356491240
16720,96610,4.5,1356632837
18116,2,3.5,1427795181
18116,50,5.0,1487845031
18116,111,4.5,1437857556
18116,260,5.0,1427795163
18116,296,5.0,1427795298
18116,318,5.0,1427795158
18116,356,5.0,1427795230
18116,541,2.5,1487154109
18116,1089,5.0,1487154106
18116,1196,5.0,1427795165
18116,1291,2.5,1427795224
18116,1704,5.0,1487154101
18116,2028,5.0,1487845265
18116,2542,5.0,1487845270
18116,2571,4.5,1427795168
18116,2959,5.0,1487154088
18116,4011,5.0,1437857593
18116,4995,5.0,1487154104
18116,5995,5.0,1487845268
18116,44191,4.5,1487154125
18116,44195,5.0,1487845116
18116,54286,4.5,1427795234
18116,58559,5.0,1487154098
18116,59315,5.0,1427795245
18116,60069,4.5,1437857809
18116,68157,5.0,1487845077
18116,68954,4.0,1437857801
18116,76093,5.0,1429565522
18116,79132,5.0,1437857546
18116,89745,4.5,1487845074
18116,96079,4.5,1427795296
18116,106782,5.0,1487845298
18116,109487,3.0,1427795255
18116,112183,4.5,1429565366
18116,112552,5.0,1427795198
18116,112556,4.0,1427795187
18116,112852,5.0,1427795191
18116,115617,4.5,1437857589
18116,119145,4.0,1487154121
18116,122904,5.0,1487154079
18116,122920,5.0,1487154081
18116,148626,2.5,1487845302
18537,1,3.5,1485114533
18537,2,4.0,1485115329
18537,6,4.0,1485122197
18537,9,3.0,1486285198
18537,10,3.0,1485115098
18537,16,4.5,1485122155
18537,18,3.5,1488015842
18537,21,3.5,1485124437
18537,23,3.0,1488015895
18537,32,3.5,1485114692
18537,34,4.0,1485122419
18537,39,2.5,1486282955
18537,44,2.5,1485117132
18537,47,5.0,1485114272
18537,50,5.0,1485114285
18537,70,3.5,1485116358
18537,76,3.0,1488015959
18537,110,5.0,1485114321
18537,141,3.0,1485121237
18537,145,3.0,1485115606
18537,150,4.5,1485121186
18537,153,2.5,1485116454
18537,163,2.5,1485124518
18537,165,3.0,1485115011
18537,173,3.5,1485124516
18537,196,1.5,1488015584
18537,208,3.5,1485124419
18537,236,3.5,1485115444
18537,253,4.5,1485121517
18537,256,2.0,1485116478
18537,260,4.0,1485114309
18537,288,3.5,1485115287
18537,296,4.0,1485122127
18537,303,4.0,1488015731
18537,316,4.0,1485115487
18537,318,5.0,1485114099
18537,329,3.0,1485115533
18537,339,3.0,1485115015
18537,350,4.5,1485114894
18537,353,2.5,1485121600
18537,356,5.0,1485114320
18537,364,4.5,1485114386
18537,367,2.5,1485124411
18537,368,3.5,1485115206
18537,370,3.5,1485124546
18537,374,2.0,1485116167
18537,377,3.0,1485114887
18537,379,3.0,1486285312
18537,380,4.0,1485115042
18537,432,4.0,1493050823
18537,434,3.0,1485115790
18537,440,3.5,1485114775
18537,442,4.0,1485116346
18537,457,5.0,1485114410
18537,464,2.5,1485121969
18537,480,4.0,1485114639
18537,485,4.0,1485116445
18537,500,4.0,1485114960
18537,508,5.0,1485114431
18537,520,3.0,1485124519
18537,527,4.5,1485114097
18537,541,5.0,1485122181
18537,546,1.0,1485117884
18537,552,4.0,1485115140
18537,553,4.0,1485124534
18537,586,4.0,1485115147
18537,588,4.0,1485114353
18537,589,5.0,1485114411
18537,592,3.0,1485114914
18537,593,4.5,1485114277
18537,597,4.0,1485115028
18537,647,4.0,1488015695
18537,648,3.5,1485114944
18537,653,3.5,1485115937
18537,673,3.0,1485116793
18537,733,3.5,1485114515
18537,736,3.0,1485115570
18537,748,2.0,1486282989
18537,750,3.0,1486849345
18537,778,4.5,1485122115
18537,780,2.5,1485115149
18537,786,3.5,1485116143
18537,798,2.5,1486285854
18537,802,2.5,1485115427
18537,832,4.0,1485115320
18537,837,1.5,1488015810
18537,912,3.5,1485120963
18537,919,2.5,1486254534
18537,924,4.5,1485114983
18537,1027,4.0,1485115496
18537,1036,4.0,1485114323
18537,1061,5.0,1488015660
18537,1079,4.0,1485122171
18537,1088,3.5,1485115577
18537,1089,5.0,1485114345
18537,1090,5.0,1485114553
18537,1097,5.0,1485114552
18537,1101,3.0,1485114812
18537,1193,5.0,1485120956
18537,1196,5.0,1485114298
18537,1197,5.0,1485120982
18537,1198,5.0,1485114375
18537,1199,3.5,1485121182
18537,1206,4.5,1485122150
18537,1208,4.5,1485124430
18537,1210,5.0,1485114289
18537,1213,5.0,1485120964
18537,1214,3.5,1485121063
18537,1222,4.5,1485124438
18537,1240,4.0,1485121098
18537,1246,5.0,1485114351
18537,1258,5.0,1485114373
18537,1259,5.0,1485114311
18537,1265,5.0,1485121056
18537,1266,5.0,1485122113
18537,1270,5.0,1485114430
18537,1275,3.5,1486283641
18537,1291,5.0,1485114398
18537,1320,2.5,1485124554
18537,1321,3.5,1485116002
18537,1339,4.5,1486254472
18537,1356,3.5,1485114854
18537,1370,3.5,1485115222
18537,1371,2.5,1485116431
18537,1373,2.5,1486285861
18537,1374,4.0,1485114748
18537,1377,2.5,1485114718
18537,1387,3.0,1485114591
18537,1391,3.5,1485117450
18537,1396,4.0,1485121179
18537,1407,3.5,1485115324
18537,1409,2.5,1488015757
18537,1466,3.0,1486671312
18537,1479,3.0,1485115741
18537,1499,0.5,1488015807
18537,1517,4.5,1485114700
18537,1527,2.5,1485114611
18537,1544,2.5,1485116158
18537,1552,2.0,1485116006
18537,1562,1.5,1485117965
18537,1573,3.0,1485115347
18537,1580,4.0,1485121794
18537,1584,4.5,1485114617
18537,1587,2.5,1485115788
18537,1590,4.0,1488015704
18537,1591,1.5,1486285929
18537,1597,3.5,1486283432
18537,1603,2.0,1486285425
18537,1608,3.0,1485115459
18537,1614,4.0,1488015873
18537,1615,4.5,1486252367
18537,1617,5.0,1485114363
18537,1625,3.0,1485114860
18537,1644,2.5,1486285645
18537,1645,4.5,1485115184
18537,1653,4.5,1485115038
18537,1676,3.5,1485124498
18537,1682,4.0,1485114302
18537,1690,2.0,1485117693
18537,1704,5.0,1485114103
18537,1721,3.0,1485121562
18537,1722,3.5,1485115707
18537,1729,3.5,1488015600
18537,1732,5.0,1485118140
18537,1748,3.5,1485535928
18537,1777,4.0,1485121661
18537,1779,4.0,1485117818
18537,1784,5.0,1485114534
18537,1792,3.5,1486284021
18537,1801,3.5,1485116075
18537,1805,3.5,1488015687
18537,1831,2.5,1486286176
18537,1876,2.5,1485116707
18537,1882,2.5,1485117874
18537,1884,4.0,1485122333
18537,1894,3.0,1485117153
18537,1909,4.0,1486251415
18537,1911,2.0,1485117085
18537,1917,3.0,1485124440
18537,1918,3.5,1485115465
18537,1921,4.5,1486254556
18537,1923,4.0,1485114706
18537,1954,4.5,1485114635
18537,1961,5.0,1485114425
18537,1968,4.0,1485120995
18537,1994,3.5,1485115069
18537,1997,4.0,1486282093
18537,2000,4.5,1488122115
18537,2001,4.5,1488122125
18537,2002,3.5,1485115422
18537,2003,3.5,1485115154
18537,2006,3.0,1485124543
18537,2011,4.5,1485114892
18537,2012,4.5,1485115048
18537,2028,4.0,1485114296
18537,2058,4.0,1485115214
18537,2072,4.0,1486251326
18537,2081,3.0,1485122605
18537,2082,3.5,1485115266
18537,2100,3.0,1485115179
18537,2105,3.0,1486284730
18537,2115,5.0,1485114541
18537,2167,2.5,1485115718
18537,2174,3.5,1485122505
18537,2232,2.5,1486285247
18537,2273,4.0,1485115175
18537,2278,4.0,1488015646
18537,2288,3.0,1485121889
18537,2291,4.5,1485124455
18537,2294,2.5,1485122044
18537,2321,4.0,1485124597
18537,2324,4.5,1485114101
18537,2329,5.0,1485114318
18537,2340,2.5,1485122614
18537,2353,4.0,1485114548
18537,2355,3.5,1485114847
18537,2375,4.0,1486251335
18537,2384,2.0,1488015821
18537,2393,3.0,1486285321
18537,2403,4.5,1485115134
18537,2420,4.0,1485114953
18537,2421,3.0,1486284734
18537,2424,3.0,1485115539
18537,2428,3.0,1486284969
18537,2470,3.5,1485115220
18537,2471,3.5,1485116065
18537,2485,2.5,1485117188
18537,2490,3.5,1486282991
18537,2502,5.0,1485122891
18537,2539,4.5,1485115334
18537,2571,5.0,1485114105
18537,2572,2.5,1485115425
18537,2617,2.5,1485115588
18537,2628,2.0,1485115143
18537,2640,4.0,1485121433
18537,2641,3.0,1485121755
18537,2671,3.0,1485114570
18537,2676,3.5,1486252388
18537,2683,4.0,1485121640
18537,2700,4.5,1486254469
18537,2701,1.5,1485117972
18537,2706,4.0,1485115091
18537,2716,5.0,1485114539
18537,2717,3.0,1485121984
18537,2722,3.0,1485117763
18537,2762,5.0,1485114313
18537,2797,4.0,1485114688
18537,2808,2.5,1486285853
18537,2858,5.0,1485114273
18537,2916,4.0,1485114972
18537,2918,4.5,1485121004
18537,2953,3.0,1485115939
18537,2959,5.0,1485114093
18537,2985,3.0,1485121797
18537,2986,2.5,1485116456
18537,2987,3.0,1485114904
18537,2990,3.0,1486282600
18537,2997,4.5,1485120977
18537,3005,4.0,1485116493
18537,3033,2.5,1485121276
18537,3039,3.5,1485122260
18537,3052,4.0,1485116340
18537,3081,4.0,1485116318
18537,3087,3.5,1486282855
18537,3105,5.0,1485121007
18537,3146,3.0,1485121842
18537,3147,5.0,1485114340
18537,3148,3.5,1488015228
18537,3156,2.5,1486285765
18537,3160,4.5,1485121042
18537,3175,4.0,1486252642
18537,3252,4.5,1485114550
18537,3275,4.5,1486671326
18537,3301,3.5,1486282261
18537,3388,3.0,1486283482
18537,3408,4.0,1485121469
18537,3452,2.5,1485117325
18537,3471,3.0,1485114687
18537,3481,4.5,1485121002
18537,3489,4.0,1485121869
18537,3527,3.0,1485114825
18537,3578,5.0,1485114432
18537,3638,3.0,1485115735
18537,3702,3.0,1486283937
18537,3703,3.5,1485115420
18537,3740,3.0,1485116774
18537,3753,4.0,1486283922
18537,3785,4.0,1485116257
18537,3793,3.5,1485115276
18537,3825,2.5,1485116843
18537,3826,2.5,1485117784
18537,3868,3.5,1485121212
18537,3948,4.0,1485114981
18537,3949,5.0,1485114428
18537,3967,3.5,1485115285
18537,3968,3.0,1486285092
18537,3977,2.0,1485116674
18537,3986,3.0,1485116343
18537,3994,3.5,1485114870
18537,4007,3.5,1485122163
18537,4011,4.0,1485114360
18537,4014,3.5,1485122708
18537,4018,3.0,1485115765
18537,4022,4.0,1485114763
18537,4034,5.0,1485114384
18537,4084,3.0,1486283517
18537,4085,3.5,1485114951
18537,4105,2.5,1486284917
18537,4121,4.0,1485122675
18537,4161,2.0,1485731887
18537,4224,2.0,1485732405
18537,4226,5.0,1485114299
18537,4228,3.5,1485119970
18537,4239,3.0,1485121374
18537,4246,3.0,1485115114
18537,4262,4.5,1485114584
18537,4270,2.0,1485117208
18537,4306,4.0,1485114543
18537,4310,2.5,1485117214
18537,4321,4.5,1493050820
18537,4343,2.5,1485731842
18537,4344,3.0,1485116602
18537,4368,2.0,1485116763
18537,4370,3.0,1485115192
18537,4388,2.5,1485117202
18537,4487,3.5,1485116300
18537,4489,4.5,1485121324
18537,4519,4.0,1486284077
18537,4558,4.0,1485115992
18537,4699,2.5,1485732382
18537,4701,3.0,1485115563
18537,4718,2.5,1486284068
18537,4720,4.0,1485114726
18537,4728,2.5,1485731909
18537,4735,1.5,1485120075
18537,4776,4.0,1485119606
18537,4816,2.5,1485119613
18537,4848,4.0,1485119592
18537,4865,3.0,1485119699
18537,4866,4.0,1485732155
18537,4873,3.5,1485731963
18537,4874,4.0,1485115136
18537,4878,4.0,1485114596
18537,4886,4.0,1485114876
18537,4896,3.0,1485124469
18537,4901,4.5,1485119676
18537,4963,2.5,1485121426
18537,4975,4.5,1485115031
18537,4979,4.5,1485122165
18537,4993,5.0,1485114361
18537,4995,4.0,1485114367
18537,5026,3.5,1485731977
18537,5065,2.5,1485119804
18537,5093,2.5,1485117710
18537,5128,2.0,1485119980
18537,5151,4.0,1485116077
18537,5171,2.0,1485116694
18537,5218,4.5,1485115085
18537,5219,2.0,1485117116
18537,5220,3.0,1485116575
18537,5254,2.5,1485117159
18537,5266,3.5,1485115698
18537,5293,3.5,1485115584
18537,5299,4.0,1485115326
18537,5313,1.5,1485119787
18537,5349,4.0,1485121930
18537,5377,2.5,1485732670
18537,5378,1.5,1485116524
18537,5388,3.5,1485115146
18537,5418,5.0,1485114689
18537,5445,4.0,1485114771
18537,5449,4.0,1485116184
18537,5452,3.5,1485117196
18537,5459,2.5,1485116844
18537,5463,3.0,1485117516
18537,5481,3.5,1485115124
18537,5502,3.0,1485115492
18537,5507,1.5,1485117149
18537,5528,3.0,1485731863
18537,5541,3.5,1486283831
18537,5574,2.5,1485115941
18537,5608,4.5,1485732059
18537,5630,3.5,1485119671
18537,5679,2.5,1485121874
18537,5803,3.0,1485116555
18537,5810,4.0,1485119672
18537,5872,3.5,1485116242
18537,5900,4.5,1485119917
18537,5903,4.0,1485119620
18537,5944,3.0,1485117091
18537,5952,4.5,1485114382
18537,5989,3.5,1485114587
18537,5995,5.0,1485114348
18537,6016,5.0,1485120978
18537,6188,4.0,1485119668
18537,6196,2.5,1485117869
18537,6218,3.5,1485115207
18537,6250,3.0,1485117566
18537,6264,2.0,1485117969
18537,6281,3.5,1485115513
18537,6287,4.0,1485116141
18537,6294,2.5,1485119961
18537,6323,3.5,1485114769
18537,6333,2.5,1485114798
18537,6365,3.5,1485115225
18537,6373,4.0,1485535932
18537,6377,4.0,1485122481
18537,6378,3.0,1486286546
18537,6383,2.5,1485117855
18537,6484,3.5,1485732444
18537,6502,2.5,1485121367
18537,6503,1.5,1485117636
18537,6534,2.0,1485119679
18537,6537,2.5,1485116688
18537,6539,4.0,1486286554
18537,6541,0.5,1485117652
18537,6548,2.0,1485116162
18537,6550,2.0,1485116586
18537,6595,2.5,1485119797
18537,6618,2.5,1485119845
18537,6664,3.0,1485122069
18537,6695,1.0,1485732399
18537,6709,2.0,1485731918
18537,6754,2.5,1485115045
18537,6755,3.0,1485119927
18537,6793,3.0,1485116592
18537,6874,3.5,1485114722
18537,6885,2.0,1485120417
18537,6934,2.5,1485124531
18537,6942,3.5,1485115342
18537,6952,2.0,1485116783
18537,6979,3.5,1485122467
18537,7007,2.5,1486284445
18537,7143,4.5,1485114737
18537,7147,4.5,1485121409
18537,7153,5.0,1485114369
18537,7156,4.0,1485732002
18537,7173,4.0,1485119760
18537,7254,4.5,1485114742
18537,7293,4.0,1485115709
18537,7317,3.0,1485119852
18537,7318,3.5,1485624969
18537,7325,4.0,1485116250
18537,7346,2.5,1485625009
18537,7347,3.5,1485116182
18537,7373,2.0,1485116446
18537,7387,2.5,1485122658
18537,7438,3.5,1485122590
18537,7439,3.5,1485117546
18537,7444,2.0,1485116209
18537,7451,3.0,1485119660
18537,7454,1.5,1485117862
18537,7458,2.5,1485119623
18537,7843,4.5,1486253589
18537,8360,3.5,1485115270
18537,8361,3.0,1485119628
18537,8371,4.0,1485116080
18537,8464,2.5,1485119604
18537,8529,2.5,1485115032
18537,8614,4.0,1485122346
18537,8636,4.0,1485115118
18537,8641,4.0,1485119639
18537,8644,3.0,1485115451
